iter	RMSE
3254	134.8175462
3255	134.7861752
3256	134.749255
3257	134.7426731
3258	134.7161766
3259	134.7039681
3260	134.6682596
3261	134.6601202
3262	134.6453848
3263	134.6162252
3264	134.6091631
3265	134.5907996
3266	134.5598215
3267	134.5590957
3268	134.5434749
3269	134.5312244
3270	134.5162633
3271	134.4834267
3272	134.4743645
3273	134.4469104
3274	134.4275099
3275	134.3849122
3276	134.3774301
3277	134.3617056
3278	134.3431668
3279	134.3364476
3280	134.3083482
3281	134.2995478
3282	134.2744549
3283	134.2486512
3284	134.2283393
3285	134.2154773
3286	134.184422
3287	134.1383966
3288	134.1230104
3289	134.1224189
3290	134.1018667
3291	134.074874
3292	134.0459933
3293	134.0334927
3294	134.0165991
3295	134.0089851
3296	133.9797052
3297	133.9673219
3298	133.9319511
3299	133.9197115
3300	133.8787536
3301	133.8611437
3302	133.8377553
3303	133.8284662
3304	133.8232143
3305	133.8178454
3306	133.7960895
3307	133.7906029
3308	133.7622127
3309	133.7507864
3310	133.7370706
3311	133.7172072
3312	133.7154573
3313	133.7052382
3314	133.676129
3315	133.6534537
3316	133.6413722
3317	133.6296214
3318	133.6199174
3319	133.5900545
3320	133.5730307
3321	133.5458801
3322	133.5277084
3323	133.5112544
3324	133.5047227
3325	133.4918395
3326	133.4828311
3327	133.4630797
3328	133.4552214
3329	133.4440693
3330	133.4324738
3331	133.4254349
3332	133.4102864
3333	133.3831744
3334	133.3675007
3335	133.3416857
3336	133.3297477
3337	133.3172589
3338	133.3101725
3339	133.2789342
3340	133.2520654
3341	133.2428801
3342	133.2154679
3343	133.207308
3344	133.1782017
3345	133.17313
3346	133.1469859
3347	133.138956
3348	133.1314384
3349	133.1158785
3350	133.1084351
3351	133.0832766
3352	133.0524672
3353	133.0238741
3354	133.0102714
3355	132.9668779
3356	132.9523166
3357	132.9256707
3358	132.9097426
3359	132.897969
3360	132.8899131
3361	132.8781473
3362	132.8520811
3363	132.8398294
3364	132.8363963
3365	132.8279089
3366	132.8173627
3367	132.8093977
3368	132.7969461
3369	132.789172
3370	132.7700639
3371	132.7575978
3372	132.7447324
3373	132.7294613
3374	132.7005844
3375	132.6695743
3376	132.6618864
3377	132.6522554
3378	132.6302173
3379	132.6197836
3380	132.5944468
3381	132.5582048
3382	132.5382891
3383	132.5194126
3384	132.4903317
3385	132.4878772
3386	132.4757081
3387	132.4617895
3388	132.4159111
3389	132.4110109
3390	132.4104384
3391	132.4061697
3392	132.3855267
3393	132.3776308
3394	132.3586085
3395	132.3238659
3396	132.2979506
3397	132.2749081
3398	132.26756
3399	132.2479467
3400	132.2158364
3401	132.193437
3402	132.171987
3403	132.1379655
3404	132.1331092
3405	132.1261928
3406	132.1043408
3407	132.0782827
3408	132.0637694
3409	132.0524789
3410	132.0267257
3411	132.0069248
3412	131.9968424
3413	131.9951619
3414	131.9658644
3415	131.9525477
3416	131.9319536
3417	131.9189401
3418	131.8966088
3419	131.8810805
3420	131.8803782
3421	131.855196
3422	131.847465
3423	131.819261
3424	131.8099279
3425	131.7908597
3426	131.7797305
3427	131.772997
3428	131.7375327
3429	131.717789
3430	131.7047459
3431	131.6925578
3432	131.6679399
3433	131.6637471
3434	131.626484
3435	131.6170129
3436	131.5923912
3437	131.5652365
3438	131.5389204
3439	131.5280675
3440	131.5108574
3441	131.4983058
3442	131.4889943
3443	131.4696769
3444	131.4674392
3445	131.4445748
3446	131.4343477
3447	131.4042478
3448	131.4011108
3449	131.3884626
3450	131.3586876
3451	131.3477684
3452	131.3167887
3453	131.3146087
3454	131.2983156
3455	131.2806116
3456	131.2513339
3457	131.2465118
3458	131.2254472
3459	131.1875115
3460	131.1638798
3461	131.1488602
3462	131.1265532
3463	131.1167631
3464	131.0890337
3465	131.0822666
3466	131.0819264
3467	131.0551378
3468	131.0300287
3469	131.0027149
3470	131.0021385
3471	130.9834826
3472	130.9544157
3473	130.9393184
3474	130.9324782
3475	130.9111836
3476	130.8865894
3477	130.8655025
3478	130.8509259
3479	130.8228021
3480	130.8184544
3481	130.8163463
3482	130.8070674
3483	130.8065253
3484	130.7913605
3485	130.7742105
3486	130.7447237
3487	130.7312493
3488	130.6852614
3489	130.669995
3490	130.6462837
3491	130.6349509
3492	130.634407
3493	130.6257244
3494	130.6070343
3495	130.5971542
3496	130.5697512
3497	130.5309883
3498	130.504259
3499	130.4918633
3500	130.4642959
3501	130.4380472
3502	130.4298412
3503	130.4039943
3504	130.393192
3505	130.3789262
3506	130.3675942
3507	130.3621167
3508	130.3199222
3509	130.3081073
3510	130.2844485
3511	130.2809877
3512	130.2700404
3513	130.2541346
3514	130.2433244
3515	130.2329705
3516	130.2163022
3517	130.2006815
3518	130.1753011
3519	130.1747613
3520	130.1732218
3521	130.1388126
3522	130.1158886
3523	130.106688
3524	130.092309
3525	130.0648109
3526	130.0296069
3527	130.0291288
3528	130.001569
3529	129.9901382
3530	129.9853959
3531	129.9791665
3532	129.9629967
3533	129.9450184
3534	129.9385611
3535	129.9136286
3536	129.8838621
3537	129.8595015
3538	129.8466622
3539	129.8360242
3540	129.830043
3541	129.8127532
3542	129.8058882
3543	129.7877619
3544	129.78372
3545	129.7796779
3546	129.7643214
3547	129.7602898
3548	129.7562838
3549	129.7417028
3550	129.7381088
3551	129.7268424
3552	129.7028736
3553	129.668906
3554	129.6646987
3555	129.6443515
3556	129.6309589
3557	129.607355
3558	129.5934857
3559	129.5669716
3560	129.5536977
3561	129.5407899
3562	129.5054552
3563	129.4808814
3564	129.453082
3565	129.4464928
3566	129.4324244
3567	129.4292062
3568	129.4187833
3569	129.4096825
3570	129.4041745
3571	129.4002646
3572	129.3943991
3573	129.3901599
3574	129.3794099
3575	129.3706327
3576	129.344913
3577	129.3366934
3578	129.3263766
3579	129.316259
3580	129.2941633
3581	129.2916937
3582	129.284556
3583	129.271044
3584	129.2595193
3585	129.255798
3586	129.240599
3587	129.2379363
3588	129.2253143
3589	129.2127428
3590	129.1858471
3591	129.1621085
3592	129.1306027
3593	129.1109978
3594	129.0937781
3595	129.0765463
3596	129.0531452
3597	129.0526294
3598	129.0378893
3599	129.0152106
3600	129.0006973
3601	128.9871042
3602	128.9723722
3603	128.9653442
3604	128.9534779
3605	128.9483347
3606	128.9382911
3607	128.9233793
3608	128.8975946
3609	128.8747848
3610	128.8713375
3611	128.8574583
3612	128.8452127
3613	128.8221542
3614	128.8076612
3615	128.7824132
3616	128.7703998
3617	128.754638
3618	128.7186485
3619	128.6903509
3620	128.6898679
3621	128.6679462
3622	128.6674347
3623	128.641265
3624	128.6150344
3625	128.5925007
3626	128.5691993
3627	128.5513012
3628	128.5461735
3629	128.5112288
3630	128.5054263
3631	128.4908626
3632	128.4620791
3633	128.4504849
3634	128.4406467
3635	128.4303764
3636	128.4105276
3637	128.3849351
3638	128.3578266
3639	128.3301162
3640	128.3062038
3641	128.2820364
3642	128.2792222
3643	128.2421902
3644	128.2149541
3645	128.2098045
3646	128.1905144
3647	128.1668848
3648	128.1509546
3649	128.1308431
3650	128.1060259
3651	128.1021599
3652	128.0848963
3653	128.0706071
3654	128.0428213
3655	128.0354755
3656	128.0297611
3657	128.0256995
3658	128.0059796
3659	127.9983176
3660	127.974336
3661	127.9515817
3662	127.9269383
3663	127.9002533
3664	127.8907424
3665	127.8810128
3666	127.8662697
3667	127.8558039
3668	127.855332
3669	127.8484556
3670	127.8315384
3671	127.8072616
3672	127.7976221
3673	127.7693146
3674	127.7601244
3675	127.7473188
3676	127.7468163
3677	127.7143153
3678	127.6978047
3679	127.6757327
3680	127.6554219
3681	127.6312347
3682	127.6163766
3683	127.6124775
3684	127.591257
3685	127.5845893
3686	127.5800841
3687	127.5512559
3688	127.5319499
3689	127.5084761
3690	127.4853619
3691	127.477409
3692	127.469688
3693	127.4544656
3694	127.4350932
3695	127.429623
3696	127.4120635
3697	127.4025254
3698	127.3809634
3699	127.3552812
3700	127.3495492
3701	127.3378208
3702	127.3255555
3703	127.3227794
3704	127.3008339
3705	127.286688
3706	127.2780586
3707	127.2506345
3708	127.2287056
3709	127.2219022
3710	127.2191443
3711	127.2137716
3712	127.2066881
3713	127.1936817
3714	127.1823446
3715	127.174406
3716	127.1739108
3717	127.1673646
3718	127.160644
3719	127.1380366
3720	127.1122734
3721	127.0813186
3722	127.0534906
3723	127.0419791
3724	127.0120637
3725	126.9826242
3726	126.9756804
3727	126.9749573
3728	126.9615992
3729	126.9404261
3730	126.9248345
3731	126.8997991
3732	126.887946
3733	126.869643
3734	126.865615
3735	126.8409946
3736	126.8275574
3737	126.7936706
3738	126.7797339
3739	126.7686334
3740	126.7664627
3741	126.7584949
3742	126.7520547
3743	126.7452329
3744	126.7279305
3745	126.714903
3746	126.7121134
3747	126.687026
3748	126.6830298
3749	126.6738337
3750	126.6508679
3751	126.6396595
3752	126.6310091
3753	126.6077421
3754	126.5939793
3755	126.5732768
3756	126.5518819
3757	126.5431521
3758	126.5248244
3759	126.5229359
3760	126.5114667
3761	126.4892699
3762	126.4595311
3763	126.4413014
3764	126.4322604
3765	126.4240579
3766	126.406477
3767	126.3997785
3768	126.3992875
3769	126.3833578
3770	126.3755647
3771	126.3642508
3772	126.3436742
3773	126.3370624
3774	126.3098462
3775	126.3049311
3776	126.3030991
3777	126.2789323
3778	126.2665257
3779	126.2544132
3780	126.2327067
3781	126.2258698
3782	126.2242961
3783	126.2079454
3784	126.18029
3785	126.1733692
3786	126.1467893
3787	126.1443872
3788	126.131528
3789	126.1114315
3790	126.0989065
3791	126.0973984
3792	126.0669503
3793	126.061377
3794	126.0406874
3795	126.02112
3796	126.017375
3797	126.0068855
3798	126.0064059
3799	125.9824697
3800	125.9784085
3801	125.9687043
3802	125.9426348
3803	125.9123475
3804	125.8904359
3805	125.868055
3806	125.8492433
3807	125.8314817
3808	125.8185358
3809	125.7953026
3810	125.7720905
3811	125.7639717
3812	125.759903
3813	125.7456336
3814	125.7029467
3815	125.6688834
3816	125.6486917
3817	125.623841
3818	125.6130265
3819	125.611551
3820	125.6046687
3821	125.5961652
3822	125.5869315
3823	125.5657405
3824	125.5583192
3825	125.5415024
3826	125.5219938
3827	125.5075038
3828	125.4745522
3829	125.4713643
3830	125.4572029
3831	125.4439772
3832	125.4401554
3833	125.4339308
3834	125.4335148
3835	125.4212614
3836	125.4070956
3837	125.4012975
3838	125.3714996
3839	125.3563819
3840	125.3329683
3841	125.3325057
3842	125.3053165
3843	125.2961504
3844	125.2864972
3845	125.268459
3846	125.2266889
3847	125.2206723
3848	125.2119769
3849	125.1804757
3850	125.1650273
3851	125.1531155
3852	125.1459609
3853	125.1284986
3854	125.1248809
3855	125.1144104
3856	125.1027176
3857	125.0821207
3858	125.0774764
3859	125.0735302
3860	125.0563285
3861	125.0306745
3862	124.999559
3863	124.9880525
3864	124.9809845
3865	124.9742887
3866	124.9645725
3867	124.9608818
3868	124.9537954
3869	124.9305732
3870	124.9118237
3871	124.8973914
3872	124.8792646
3873	124.8788138
3874	124.8550835
3875	124.8462383
3876	124.8297297
3877	124.8189415
3878	124.8022798
3879	124.7787131
3880	124.7680723
3881	124.7446358
3882	124.7223856
3883	124.7167494
3884	124.7003027
3885	124.6924438
3886	124.6668343
3887	124.6583734
3888	124.6547855
3889	124.6459308
3890	124.6252071
3891	124.6104196
3892	124.5938679
3893	124.5858585
3894	124.5745495
3895	124.5468793
3896	124.5432214
3897	124.5290757
3898	124.5235979
3899	124.5112934
3900	124.4981092
3901	124.4878676
3902	124.467629
3903	124.4352797
3904	124.4061066
3905	124.3873453
3906	124.3724373
3907	124.3547556
3908	124.3417775
3909	124.301132
3910	124.2837087
3911	124.2566746
3912	124.2431087
3913	124.232865
3914	124.2243517
3915	124.2213774
3916	124.2097184
3917	124.2060765
3918	124.1869972
3919	124.1832701
3920	124.1596756
3921	124.1403341
3922	124.1263231
3923	124.1173755
3924	124.0881322
3925	124.0820711
3926	124.0677062
3927	124.0547536
3928	124.0389955
3929	124.0120612
3930	123.9874733
3931	123.9704448
3932	123.9668785
3933	123.9459633
3934	123.9236599
3935	123.8922289
3936	123.8708878
3937	123.8561588
3938	123.8432139
3939	123.8262954
3940	123.8205488
3941	123.7965664
3942	123.7759945
3943	123.7617569
3944	123.7430274
3945	123.7334282
3946	123.7244036
3947	123.7045343
3948	123.6886641
3949	123.6851902
3950	123.6768324
3951	123.6689897
3952	123.6460905
3953	123.6426078
3954	123.6249154
3955	123.6015121
3956	123.587606
3957	123.5871572
3958	123.5592487
3959	123.5435654
3960	123.5117662
3961	123.4860654
3962	123.4661959
3963	123.4647384
3964	123.4591012
3965	123.4354649
3966	123.4187751
3967	123.3871786
3968	123.3669342
3969	123.3587408
3970	123.3370596
3971	123.3183636
3972	123.2878676
3973	123.2601931
3974	123.237987
3975	123.2176643
3976	123.2042056
3977	123.1883821
3978	123.1664153
3979	123.1496467
3980	123.130979
3981	123.0910515
3982	123.0726034
3983	123.0525652
3984	123.0489554
3985	123.0386265
3986	123.0251724
3987	123.022343
3988	123.0130098
3989	123.0116307
3990	122.989022
3991	122.9630041
3992	122.9503493
3993	122.9433622
3994	122.9338098
3995	122.9234708
3996	122.903586
3997	122.8775207
3998	122.852598
3999	122.8467772
